id,name,screen_name,location,description,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,protected,default_profile,default_profile_image,user_id,target,raw_label,followers_friends_ratio,favourites_statuses_ratio,statuses_followers_ratio,description_length,username_length,username_digit_count,username_digit_ratio,fullname_length,fullname_word_count,name_equals_username,followers_count_transformed,friends_count_transformed,favourites_count_transformed,clean_desc,clean_name,clean_screen_name,combined_text
2920864913,Chistes En Twits,ChistesEnTwits,Dominican Republic,"Chistes, Indirectas y Frases para que pases buen rato en Twitter. CONTACTO/PUBLICIDAD: johanpublicidad@yahoo.com",33270,1883,50,578,0,2902,0,0,0,2920864913,1,bot,17.659766454352443,0.1994488460213572,0.08725316341558714,112,14,0,0.0,16,3,0,4.522065854309015,3.2750808984568587,2.762678563727436,chistes indirectas y frases para que pases buen rato en twitter contacto publicidad johanpublicidad yahoo com,chistes en twits,chistesentwits,chistes indirectas y frases para que pases buen rato en twitter contacto publicidad johanpublicidad yahoo com chistes en twits chistesentwits
155769461,Natalie Vertiz,natvertiz,"Lima, Peru",Fashion Is My Passion❤️✨ love can change the world 🌎 #SuckerforLiam,1049130,522,877,18129,0,13284,0,0,0,155769461,0,human,2005.9866156787764,1.3646970267218668,0.012662860977323137,67,9,0,0.0,14,2,0,6.020829719866607,2.718501688867274,4.258397804095509,fashion is my passion love can change the world suckerforliam,natalie vertiz,natvertiz,fashion is my passion love can change the world suckerforliam natalie vertiz natvertiz
124405878,#ConElPezHastaElFinal,Dorados,"Culiacán, Sinaloa, México.",Cuenta Oficial del Club Social y Deportivo Dorados de Sinaloa que juega en el @AscensoMX,172757,196,450,13152,1,62725,0,0,0,124405878,1,bot,876.9441624365483,0.20968976182125434,0.3630859352388891,88,7,0,0.0,21,1,0,5.23743816762603,2.294466226161593,4.119024820114783,cuenta oficial del club social y deportivo dorados de sinaloa que juega en el ascensomx,conelpezhastaelfinal,dorados,cuenta oficial del club social y deportivo dorados de sinaloa que juega en el ascensomx conelpezhastaelfinal dorados
102200239,Helga PaClassi,CultClassiq,Baltimore-Washington Parkway,"Best friend's sister, grown woman and all. Host of #CultTV, an interactive talk show where culture connects. Tune in via IG live | TUES 9 PM 😹 =/= DM",1430,1421,40,26820,0,83296,0,0,0,102200239,0,human,1.0063291139240507,0.3219923886814651,58.208944793850456,149,11,0,0.0,14,2,0,3.1556396337597765,3.1528995963937474,4.428474966147409,best friend s sister grown woman and all host of culttv an interactive talk show where culture connects tune in via ig live tues 9 pm dm,helga paclassi,cultclassiq,best friend s sister grown woman and all host of culttv an interactive talk show where culture connects tune in via ig live tues 9 pm dm helga paclassi cultclassiq
388502138,Cristian Rodriguez,Cristian__Ro,Buenos Aires,"Mi tesoro mas lindo                                                    @LAA_R_🌎✈️.                                          Forex🔥DELTA. 
 Platinum 1000| IML",1221,578,17,50344,0,85674,0,0,0,388502138,0,human,2.1105354058721932,0.5876276626787278,70.11047463175123,157,12,0,0.0,18,2,0,3.0870712059065353,2.762678563727436,4.701956345192804,mi tesoro mas lindo laa r forex delta platinum 1000 iml,cristian rodriguez,cristian ro,mi tesoro mas lindo laa r forex delta platinum 1000 iml cristian rodriguez cristian ro
71382295,Steph,Stephbutta,NYC,"I’m here to raise awareness & to talk my shit.

• IG: @stephbutta
• Awareness Blog IG: @_spooniewarrior_

#FUCKLUPUS
#LupusWarrior
💜🎗",952,942,17,1831,0,101693,0,0,0,71382295,1,bot,1.0106044538706256,0.01801482880012587,106.7093389296957,133,10,0,0.0,5,1,0,2.979092900638326,2.9745116927373285,3.2629254693318317,i m here to raise awareness to talk my shit ig stephbutta awareness blog ig spooniewarrior fucklupus lupuswarrior,steph,stephbutta,i m here to raise awareness to talk my shit ig stephbutta awareness blog ig spooniewarrior fucklupus lupuswarrior steph stephbutta
315895692,Allie Pugh,allie_pugh7,,😊❤️⭐️💃🏼🌴☀️🍦,1012,817,5,3109,0,49500,0,0,0,315895692,0,human,1.2383863080684596,0.06282701359568493,48.86574531095755,11,11,1,0.09090909090909091,10,2,0,3.0056094453602804,2.912753303671323,3.4927603890268375,,allie pugh,allie pugh7,allie pugh allie pugh7
767184145,صحيفة أضواء الوطن,adwaalwatan,"الرياض, المملكة العربية السعود","‏‏صحيفة أضواء الوطن | صحيفة مرخصة من قبل وزارة الإعلام |  للتواصل مع رئيس التحرير ‎‎@basheersaad | للتواصل معنا 
info@adwaalwatan.com",139483,5,121,59,0,100651,0,0,0,767184145,1,bot,23247.333333333332,0.000596113341016572,0.7216024777035359,133,11,0,0.0,17,3,0,5.144524393199341,0.7781512503836436,1.7781512503836436,basheersaad info adwaalwatan com,,adwaalwatan,basheersaad info adwaalwatan com  adwaalwatan
1329900518,novo: @RelatosFrases,FraseFilipeRet,,"Mudamos o user, as frases do Ret continua no twitter: @RelatosFrases",405,241,0,0,0,178,0,0,0,1329900518,0,human,1.677685950413223,0.00558659217877095,0.4408866995073892,68,14,0,0.0,20,2,0,2.6085260335771943,2.383815365980431,0.0,mudamos o user as frases do ret continua no twitter relatosfrases,novo relatosfrases,frasefiliperet,mudamos o user as frases do ret continua no twitter relatosfrases novo relatosfrases frasefiliperet
737081035,Aj KLUI,AjKLUI,,อาจารย์ขลุ่ย ( Facecook Page : Aj KLUI ),191735,133,78,5752,0,25498,0,1,0,737081035,0,human,1430.865671641791,0.22561669085062158,0.1329901531272166,40,6,0,0.0,7,2,0,5.28270366287021,2.1271047983648077,3.759894374025499,facecook page aj klui,aj klui,ajklui,facecook page aj klui aj klui ajklui
221394758,iFrasesCortaspe,ifrasescortas,"Lima, Peru","Estoy aquí para salvar y proteger al planeta de la destrucción, tengo el superpoder de la moral y el bien.",962391,134,2769,7898,0,15746,0,0,0,221394758,0,human,7128.829629629629,0.5016193560678225,0.01636235546430145,106,13,0,0.0,15,1,0,5.98335200422134,2.130333768495006,3.8975721138257304,estoy aqu para salvar y proteger al planeta de la destrucci n tengo el superpoder de la moral y el bien,ifrasescortaspe,ifrasescortas,estoy aqu para salvar y proteger al planeta de la destrucci n tengo el superpoder de la moral y el bien ifrasescortaspe ifrasescortas
1490300052,Bernice Fischer,Bernice_Fischer,Cape Town / Kapstadt,"Author / Autorin of JEFF MADISON #fantasybooks and #audiobooks, Voice Arts® nominee 2015 & 2016, Poet of magic spells. #IFNRTG",56051,2134,1152,886,0,129023,0,0,0,1490300052,1,bot,26.253864168618268,0.00687468998015873,2.301862556197816,126,15,0,0.0,15,2,0,4.748591113335408,3.329397879361043,2.9479236198317262,author autorin of jeff madison fantasybooks and audiobooks voice arts nominee 2015 2016 poet of magic spells ifnrtg,bernice fischer,bernice fischer,author autorin of jeff madison fantasybooks and audiobooks voice arts nominee 2015 2016 poet of magic spells ifnrtg bernice fischer bernice fischer
225987587,Christina,bobeina,"Missoula, MT","I will steal your woman, sir🌈",1095,629,6,47786,0,69610,0,0,0,225987587,0,human,1.7396825396825397,0.6864863311832899,63.51368613138686,29,7,0,0.0,9,1,0,3.0398105541483504,2.7993405494535817,4.679309766985715,i will steal your woman sir,christina,bobeina,i will steal your woman sir christina bobeina
84219696,Larissa Riquelme,lari_riquelme,"Asunción, Paraguay","Modelo, Actriz, Tapas de las mejores Revistas del Mundo.🌎 📷 https://t.co/fRCJ8fBYV6 Contratos: liliberifru@hotmail.com 💍 @fabbrojony17  ❤️",899817,42,4655,117,1,18659,0,0,0,84219696,0,human,20926.0,0.0063236870310825295,0.020737526922110915,138,13,0,0.0,16,2,0,5.954154676562917,1.6334684555795866,2.0718820073061255,modelo actriz tapas de las mejores revistas del mundo contratos liliberifru hotmail com fabbrojony17,larissa riquelme,lari riquelme,modelo actriz tapas de las mejores revistas del mundo contratos liliberifru hotmail com fabbrojony17 larissa riquelme lari riquelme
1081279532,Science Fan,ScienceFan4,Milky Way,,854,1301,126,22,0,91147,0,1,0,1081279532,1,bot,0.6566820276497696,0.00025233685873524375,106.60584795321637,0,11,1,0.09090909090909091,11,2,0,2.931966114728173,3.114610984232173,1.3617278360175928,,science fan,sciencefan4,science fan sciencefan4
59985934,Italo #IR4M,italoomult,"Embu, São Paulo",Instagram - https://t.co/SP9FCO1R8K Facebook - https://t.co/US5OeeSYJG Publicidade: canalitalomatheus@hotmail.com,207868,44,0,45734,0,405220,0,0,0,59985934,1,bot,4619.311111111111,0.11286433822531408,1.9494056352799118,113,10,0,0.0,11,2,0,5.3177897267880185,1.6532125137753437,4.660248683421062,instagram facebook publicidade canalitalomatheus hotmail com,italo ir4m,italoomult,instagram facebook publicidade canalitalomatheus hotmail com italo ir4m italoomult
2895024571,ㅤ,DearBrokenMsgs,usa,,220693,209100,255,24,0,5191,0,1,0,2895024571,0,human,1.0554421069244049,0.004815100154083205,0.023525786836071663,0,14,0,0.0,1,1,0,5.343790526173379,5.320356109782968,1.3979400086720377,,,dearbrokenmsgs,dearbrokenmsgs
44310851,Rustem,Rustemka,,,1324,1889,0,0,0,5150,0,1,0,44310851,1,bot,0.701058201058201,0.00019413706076490002,3.8875471698113206,0,8,0,0.0,6,1,0,3.1222158782728267,3.2764618041732443,0.0,,rustem,rustemka,rustem rustemka
2379160873,club ROSARIO,_clubROSARIO_,大阪市中央区東心斎橋2-4-6 さよかビル2F,ミナミで最も勢いのあるホストクラブグループ、GO Group 5号店！！ROSARIO ロザリオです！,745,825,5,1,0,9559,0,0,1,2379160873,1,bot,0.9031476997578692,0.00020920502092050208,12.815013404825738,51,13,0,0.0,12,2,0,2.8727388274726686,2.916980047320382,0.3010299956639812,go group 5 rosario,club rosario,clubrosario,go group 5 rosario club rosario clubrosario
1209342523,The Originals,cworiginals,,Official account for #TheOriginals | Watch @cwlegacies  Thursday at 9/8c on The CW | Stream free only on The CW App!,1717111,59,2100,607,1,4465,0,0,0,1209342523,0,human,28618.533333333333,0.1361397223466189,0.002600878684675199,116,11,0,0.0,13,2,0,6.234798623288823,1.7781512503836436,2.783903579272735,official account for theoriginals watch cwlegacies thursday at 9 8c on the cw stream free only on the cw app,the originals,cworiginals,official account for theoriginals watch cwlegacies thursday at 9 8c on the cw stream free only on the cw app the originals cworiginals
117202778,laura 🌻,Jai5SOS,5/4 ,"being a fangirl is so hard, my idols should pay me.👽 || lauragarciaj 👻 || ✨🌙",78610,89747,524,91774,0,136745,0,0,0,117202778,0,human,0.8759080982306012,0.6711348046743597,1.7395275470354021,76,7,1,0.14285714285714285,7,2,0,4.895483320912779,4.953024779271061,4.962724393176025,being a fangirl is so hard my idols should pay me lauragarciaj,laura,jai5sos,being a fangirl is so hard my idols should pay me lauragarciaj laura jai5sos
2729506932,Twinkle Khanna,mrsfunnybones,,A bona fide member of an ambiguous tribe of the new age Indian woman; heavily armed with the weapons of my choice : google and lame jokes.,5120701,82,953,1038,1,5458,0,1,0,2729506932,0,human,61695.20481927711,0.19032789888257923,0.0010660647700256722,138,13,0,0.0,14,2,0,6.7093295027390365,1.919078092376074,3.016615547557177,a bona fide member of an ambiguous tribe of the new age indian woman heavily armed with the weapons of my choice google and lame jokes,twinkle khanna,mrsfunnybones,a bona fide member of an ambiguous tribe of the new age indian woman heavily armed with the weapons of my choice google and lame jokes twinkle khanna mrsfunnybones
522220085,Indonesia Traveling,IDTraveling,Indonesia,"We Love Indonesian, info, traveling, social culture. #IDTraveling #IDTravelovers | Media Partner CP: 0812 9535 2255. / email: yukstraveling@gmail.com",92606,29,133,60,0,8594,0,0,0,522220085,0,human,3086.9,0.007097149505526469,0.09281155852149406,149,11,0,0.0,19,2,0,4.96664381547755,1.4771212547196624,1.7853298350107671,we love indonesian info traveling social culture idtraveling idtravelovers media partner cp 0812 9535 2255 email yukstraveling gmail com,indonesia traveling,idtraveling,we love indonesian info traveling social culture idtraveling idtravelovers media partner cp 0812 9535 2255 email yukstraveling gmail com indonesia traveling idtraveling
2477327017,sr anitto 🐷,AnittaVerdades,Brasil,"Fã clube da cantora Anitta, informação e entretenimento!! Comentarista de BBB também!!!",3089,3907,19,10586,0,28848,0,0,0,2477327017,1,bot,0.7906857727737974,0.3669797913272557,9.336245954692556,87,14,0,0.0,11,3,0,3.4899584794248346,3.5919545550467356,4.024772913079632,f clube da cantora anitta informa o e entretenimento comentarista de bbb tamb m,sr anitto,anittaverdades,f clube da cantora anitta informa o e entretenimento comentarista de bbb tamb m sr anitto anittaverdades
1972216999,د. عبدالله النفيسي,DrAlnefisi,,الحساب الرسمي الوحيد د.عبدالله فهد النفيسي أستاذ العلوم السياسية University of Cambridge - Churchill College - UK- 1972 - Ph.D,2492897,0,4265,2,0,3113,0,1,0,1972216999,0,human,2492898.0,0.0009633911368015414,0.0012491485812897278,126,10,0,0.0,18,3,0,6.396704509172287,0.0,0.47712125471966244,university of cambridge churchill college uk 1972 ph d,,dralnefisi,university of cambridge churchill college uk 1972 ph d  dralnefisi
358233640,Matt Smith,13mattsmith,"St Petersburg, FL",wise words from an indecent man,847,1138,2,14636,0,36423,0,1,0,358233640,0,human,0.7445127304653204,0.4018504282890402,42.95283018867924,31,11,2,0.18181818181818182,10,2,0,2.9283958522567137,3.0565237240791006,4.165452072831929,wise words from an indecent man,matt smith,13mattsmith,wise words from an indecent man matt smith 13mattsmith
1160675580,البدر اللحاوي  1M,7b000,,أستغفر الله العلي العظيم وأتوب إليه..-Saudi Arabia.. #الجوف_طبرجل #الخاص_مهمل...,1179313,1180137,462,12,0,11590,0,1,0,1160675580,0,human,0.9993017765718925,0.001121559830903287,0.009828595268096537,80,5,4,0.8,17,3,0,6.071629454214014,6.071932794708024,1.1139433523068367,saudi arabia,1m,7b000,saudi arabia 1m 7b000
2161115061,Kierra Coffey,coffeycakes_23,,Im an asshole 017' 860.... ✈️ 386,905,1437,2,11921,0,9259,0,1,0,2161115061,0,human,0.6300417246175244,1.2874730021598273,10.22075055187638,33,14,2,0.14285714285714285,13,2,0,2.957128197676813,3.1577588860468637,4.076349117493459,im an asshole 017 860 386,kierra coffey,coffeycakes 23,im an asshole 017 860 386 kierra coffey coffeycakes 23
57339160,CNBC Africa,cnbcafrica,Africa,"Find breaking news, multimedia, videos, reviews and opinions on African business, finance, private equity infrastructure and more. Watch CNBC Africa on DStv 410",198552,620,1721,518,1,78596,0,0,0,57339160,1,bot,319.73107890499193,0.006603305469674415,0.3958489672782582,160,10,0,0.0,11,2,0,5.297876453341996,2.79309160017658,2.7151673578484576,find breaking news multimedia videos reviews and opinions on african business finance private equity infrastructure and more watch cnbc africa on dstv 410,cnbc africa,cnbcafrica,find breaking news multimedia videos reviews and opinions on african business finance private equity infrastructure and more watch cnbc africa on dstv 410 cnbc africa cnbcafrica
15371662,MERALCO,meralco,Philippines,The OFFICIAL Twitter Account of the Manila Electric Company. Call Center: 16211 SMS Messaging: 0920-9716211(SMART)/0917-5516211(GLOBE)/0925-7716211 (SUN),2155295,23915,1513,1290,0,166374,0,0,0,15371662,1,bot,90.11941796287005,0.007759579263711495,0.07719357341172628,153,7,0,0.0,7,1,1,6.333506922913864,4.378688544748113,3.1109262422664203,the official twitter account of the manila electric company call center 16211 sms messaging 0920 9716211 smart 0917 5516211 globe 0925 7716211 sun,meralco,meralco,the official twitter account of the manila electric company call center 16211 sms messaging 0920 9716211 smart 0917 5516211 globe 0925 7716211 sun meralco meralco
3313360990,Dawn French,Dawn_French,UK,"Official Twotting account for actress, author , nosey parker, mumpsimus, thalassophile and giddy eejit, Dawny McFrenchface.",321150,1077,638,19332,1,4272,0,1,0,3313360990,0,human,297.91372912801484,4.524455885794524,0.013305267615545336,123,11,0,0.0,11,2,0,5.506709278658405,3.03261876085072,4.286299250942829,official twotting account for actress author nosey parker mumpsimus thalassophile and giddy eejit dawny mcfrenchface,dawn french,dawn french,official twotting account for actress author nosey parker mumpsimus thalassophile and giddy eejit dawny mcfrenchface dawn french dawn french
